City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
525,Bedong,MY,5.7274,100.5088,84.9,93,99,3.06,overcast clouds,2022-07-21 14:25:39
526,Kisangani,CD,0.5167,25.2,86.63,54,98,3.31,overcast clouds,2022-07-21 14:25:40
527,Warrnambool,AU,-38.3833,142.4833,47.8,82,3,12.39,clear sky,2022-07-21 14:25:40
528,Turan,VN,16.0678,108.2208,78.78,94,40,3.44,scattered clouds,2022-07-21 14:25:41
529,Fairbanks,US,64.8378,-147.7164,55.24,80,75,1.01,broken clouds,2022-07-21 14:25:30
530,Korla,CN,41.7597,86.1469,83.62,24,0,6.58,clear sky,2022-07-21 14:24:15
531,Fare,PF,-16.7,-151.0167,76.23,75,11,11.25,light rain,2022-07-21 14:25:41
532,Los Llanos De Aridane,ES,28.6585,-17.9182,73.15,73,20,18.41,few clouds,2022-07-21 14:25:42
533,Sechura,PE,-5.5569,-80.8222,64.42,75,50,13.11,scattered clouds,2022-07-21 14:24:13
534,Iquique,CL,-20.2208,-70.1431,59.04,69,81,4.76,broken clouds,2022-07-21 14:24:46
535,Ayan,RU,56.45,138.1667,57.33,96,100,1.43,overcast clouds,2022-07-21 14:25:42
536,Brigantine,US,39.4101,-74.3646,91.02,72,0,11.5,clear sky,2022-07-21 14:25:42
537,Kloulklubed,PW,7.0419,134.2556,75.7,80,100,1.68,light rain,2022-07-21 14:25:43
538,Pangoa,PE,-12.1167,-73.0,78.1,64,54,0.67,broken clouds,2022-07-21 14:25:43
539,Ambilobe,MG,-13.2,49.05,77.85,48,11,11.32,few clouds,2022-07-21 14:25:43
540,Yingcheng,CN,30.95,113.55,81.82,89,81,4.61,broken clouds,2022-07-21 14:25:44
541,Anyksciai,LT,55.5256,25.1026,77.95,61,16,9.93,few clouds,2022-07-21 14:25:44
542,Carnot,CF,4.9409,15.8665,78.48,84,100,3.89,light rain,2022-07-21 14:25:44
543,Balakirevo,RU,56.5059,38.8432,67.59,62,39,13.15,light rain,2022-07-21 14:21:13
544,Tautira,PF,-17.7333,-149.15,75.16,77,7,11.16,light rain,2022-07-21 14:21:11
545,Cockburn Town,TC,21.4612,-71.1419,82.27,78,7,18.57,clear sky,2022-07-21 14:25:45
546,Marawi,PH,7.9986,124.2928,69.89,95,100,1.83,overcast clouds,2022-07-21 14:25:45
547,Egvekinot,RU,66.3167,-179.1667,31.75,77,12,8.93,few clouds,2022-07-21 14:25:46
548,Ruyigi,BI,-3.45,30.3167,72.32,37,100,5.17,overcast clouds,2022-07-21 14:25:46
549,Collipulli,CL,-37.95,-72.4333,48.07,97,100,0.38,overcast clouds,2022-07-21 14:25:46
550,Barranca,PE,-10.75,-77.7667,61.97,80,95,7.31,overcast clouds,2022-07-21 14:25:47
551,Santa Fe,AR,-31.6333,-60.7,67.01,62,77,10.87,light rain,2022-07-21 14:24:11
552,Bairiki,KI,1.3292,172.9752,80.6,89,40,4.61,light rain,2022-07-21 14:25:47
553,Vilhena,BR,-12.7406,-60.1458,84.42,34,0,8.05,clear sky,2022-07-21 14:25:48
554,Xining,CN,36.6167,101.7667,48.38,91,81,0.89,broken clouds,2022-07-21 14:25:47
555,Jonkoping,SE,57.7814,14.1562,96.51,28,0,13.8,clear sky,2022-07-21 14:25:48
556,Margate,GB,51.3813,1.3862,72.1,71,66,3.0,broken clouds,2022-07-21 14:25:48
557,Mercedes,AR,-34.6515,-59.4307,60.94,53,100,13.0,overcast clouds,2022-07-21 14:24:32
558,Valparaiso,CL,-33.0393,-71.6273,50.23,93,100,46.04,fog,2022-07-21 14:25:49
559,Sacama,EC,-3.9,-79.2667,53.62,60,75,8.05,broken clouds,2022-07-21 14:25:49
560,Bay Roberts,CA,47.5999,-53.2648,69.04,78,100,8.01,overcast clouds,2022-07-21 14:25:50
561,Sivas,TR,39.7916,37.0019,63.23,63,40,20.71,scattered clouds,2022-07-21 14:25:50
562,Atasu,KZ,48.6814,71.6433,73.62,60,54,20.2,broken clouds,2022-07-21 14:25:50
563,Owase,JP,34.0667,136.2,78.51,87,98,2.53,overcast clouds,2022-07-21 14:25:51
564,San Policarpo,PH,12.1791,125.5072,82.38,78,12,4.41,few clouds,2022-07-21 14:25:51
565,Orcopampa,PE,-15.2661,-72.3417,51.46,26,62,4.79,broken clouds,2022-07-21 14:25:51
566,Roswell,US,34.0232,-84.3616,76.78,100,100,4.61,thunderstorm with heavy rain,2022-07-21 14:24:37
567,Dalbandin,PK,28.8947,64.4101,106.45,8,46,15.19,scattered clouds,2022-07-21 14:25:53
568,Kakegawa,JP,34.7667,138.0167,79.02,76,100,3.11,overcast clouds,2022-07-21 14:25:53
569,Magistralnyy,RU,56.1725,107.4458,59.31,84,100,4.03,overcast clouds,2022-07-21 14:25:53
570,Zorgo,BF,12.2489,-0.6158,89.2,44,100,3.71,overcast clouds,2022-07-21 14:25:54
571,Dera Bugti,PK,29.0307,69.151,93.94,55,100,7.72,overcast clouds,2022-07-21 14:25:54
572,Anadyr,RU,64.75,177.4833,43.3,81,0,4.47,clear sky,2022-07-21 14:25:54
573,Half Moon Bay,US,37.4636,-122.4286,60.89,91,100,4.61,mist,2022-07-21 14:22:48
574,Ponta Delgada,PT,37.7333,-25.6667,78.49,88,75,8.05,broken clouds,2022-07-21 14:22:48
575,Port Hedland,AU,-20.3167,118.5667,60.85,88,0,6.91,clear sky,2022-07-21 14:25:55
576,Kaspiysk,RU,42.8816,47.6392,78.98,57,20,7.0,few clouds,2022-07-21 14:25:55
577,Brae,GB,60.3964,-1.353,55.15,76,24,12.19,few clouds,2022-07-21 14:25:56
578,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,80.4,78,75,2.3,broken clouds,2022-07-21 14:25:56
579,Visnes,NO,59.3556,5.2242,62.82,77,20,25.32,few clouds,2022-07-21 14:25:56
580,Dongsheng,CN,39.8161,109.9776,79.57,29,100,9.06,overcast clouds,2022-07-21 14:25:57
581,Mantua,IT,45.1667,10.7833,100.09,16,0,2.59,clear sky,2022-07-21 14:25:57
582,Kruisfontein,ZA,-34.0033,24.7314,58.89,55,0,5.68,clear sky,2022-07-21 14:25:57
583,Alice Springs,AU,-23.7,133.8833,44.15,53,0,6.91,clear sky,2022-07-21 14:25:13
584,Bridlington,GB,54.0831,-0.1919,67.14,79,86,9.37,overcast clouds,2022-07-21 14:22:04
585,Setermoen,NO,68.861,18.3486,57.43,88,100,5.44,overcast clouds,2022-07-21 14:25:58
586,Kotelnich,RU,58.3089,48.348,68.79,67,84,4.72,broken clouds,2022-07-21 14:25:58
587,Vazante,BR,-17.9869,-46.9078,76.6,42,0,8.93,clear sky,2022-07-21 14:25:59
588,Kui Buri,TH,12.0828,99.8543,75.88,92,100,4.61,light rain,2022-07-21 14:25:59
589,Skaerbaek,DK,55.1573,8.769,68.27,87,100,10.74,overcast clouds,2022-07-21 14:25:59
590,Palasa,IN,18.7667,84.4167,83.89,80,100,6.11,overcast clouds,2022-07-21 14:26:00
591,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,57.79,100,100,4.47,light rain,2022-07-21 14:26:00
592,Ranong,TH,9.9658,98.6348,76.87,92,100,7.87,moderate rain,2022-07-21 14:26:00
593,Sakakah,SA,29.9697,40.2064,112.57,8,0,9.89,clear sky,2022-07-21 14:26:01
594,Alta Gracia,AR,-31.6529,-64.4283,61.88,38,100,6.46,overcast clouds,2022-07-21 14:26:01
595,Galveston,US,29.3669,-94.9669,89.98,75,40,8.05,scattered clouds,2022-07-21 14:24:14
596,Poum,NC,-20.2333,164.0167,76.44,88,7,22.59,clear sky,2022-07-21 14:26:01
597,Akersberga,SE,59.4794,18.2997,91.47,27,19,10.96,few clouds,2022-07-21 14:26:02
598,Keti Bandar,PK,24.1447,67.4497,84.67,81,14,18.63,few clouds,2022-07-21 14:26:02
599,Willowmore,ZA,-33.2926,23.4895,57.43,38,0,6.44,clear sky,2022-07-21 14:26:03
600,Aneho,TG,6.2333,1.6,82.6,69,42,14.76,scattered clouds,2022-07-21 14:26:03
601,Sur,OM,22.5667,59.5289,89.89,65,100,3.51,overcast clouds,2022-07-21 14:25:12
602,Berlevag,NO,70.8578,29.0864,71.4,88,20,5.75,few clouds,2022-07-21 14:26:04
603,Okahandja,NA,-21.9833,16.9167,74.37,16,0,6.78,clear sky,2022-07-21 14:26:04
604,Kargasok,RU,59.0556,80.8572,62.76,88,100,2.91,light rain,2022-07-21 14:26:04
605,Griffith,US,41.5284,-87.4237,82.89,63,0,6.91,clear sky,2022-07-21 14:26:05
606,Ouegoa,NC,-20.35,164.4333,75.18,90,10,12.53,clear sky,2022-07-21 14:26:05
607,Roald,NO,62.5833,6.1333,60.75,77,75,13.8,broken clouds,2022-07-21 14:26:05
608,Kaeo,NZ,-35.1,173.7833,50.32,94,45,6.73,scattered clouds,2022-07-21 14:26:06
609,Laguna,US,38.421,-121.4238,69.31,70,0,5.75,clear sky,2022-07-21 14:26:06
610,Tarko-Sale,RU,64.9225,77.785,53.71,71,99,9.48,overcast clouds,2022-07-21 14:22:34
611,Mkushi,ZM,-13.6202,29.3939,70.66,44,98,8.61,overcast clouds,2022-07-21 14:26:07
612,Antalaha,MG,-14.9003,50.2788,70.16,80,34,12.19,light rain,2022-07-21 14:26:07
613,Baruun-Urt,MN,46.6806,113.2792,74.77,40,59,13.11,broken clouds,2022-07-21 14:26:08
614,Joutseno,FI,61.118,28.5076,80.65,57,10,4.21,clear sky,2022-07-21 14:26:08
615,Baykit,RU,61.67,96.37,61.79,71,94,2.33,overcast clouds,2022-07-21 14:26:08
616,Inongo,CD,-1.95,18.2667,74.41,71,72,1.5,light rain,2022-07-21 14:26:09
617,La Libertad,EC,-2.2333,-80.9,67.66,83,100,10.36,overcast clouds,2022-07-21 14:26:09
618,Guarapari,BR,-20.6667,-40.4975,76.89,68,11,9.51,few clouds,2022-07-21 14:26:09
619,Yanji,CN,42.9075,129.5078,66.72,97,100,0.54,overcast clouds,2022-07-21 14:26:10
620,El Alto,PE,-4.2714,-81.2147,62.26,73,93,14.27,overcast clouds,2022-07-21 14:26:10
621,Feijo,BR,-8.1642,-70.3536,82.15,50,1,1.68,clear sky,2022-07-21 14:26:10
622,Nouakchott,MR,18.0858,-15.9785,82.33,72,72,12.39,broken clouds,2022-07-21 14:26:11
623,Moose Factory,CA,51.2585,-80.6094,60.8,100,100,8.05,light rain,2022-07-21 14:26:11
624,Dzhebariki-Khaya,RU,62.2167,135.8,68.52,70,100,2.82,overcast clouds,2022-07-21 14:26:11
625,Mishelevka,RU,52.8575,103.1719,60.96,70,100,7.05,overcast clouds,2022-07-21 14:26:12
626,Khandbari,NP,27.3747,87.2039,74.5,89,100,0.69,moderate rain,2022-07-21 14:26:12
627,Mitsamiouli,KM,-11.3847,43.2844,80.89,65,40,12.66,scattered clouds,2022-07-21 14:26:13
628,Magadan,RU,59.5667,150.8,56.5,89,68,0.81,broken clouds,2022-07-21 14:26:13
629,Lola,GN,7.8,-8.5333,78.1,68,100,2.3,overcast clouds,2022-07-21 14:26:13
630,Kalaswala,PK,32.2009,74.6491,79.03,81,86,6.06,overcast clouds,2022-07-21 14:26:14
631,Sungaipenuh,ID,-2.0833,101.3833,65.03,98,98,2.01,overcast clouds,2022-07-21 14:26:14
632,Svetlogorsk,BY,52.6333,29.7333,74.35,62,16,15.37,few clouds,2022-07-21 14:25:54
633,Lago Da Pedra,BR,-4.3333,-45.1667,84.69,45,11,7.56,few clouds,2022-07-21 14:26:15
634,Guerrero Negro,MX,27.9769,-114.0611,68.0,84,97,15.77,overcast clouds,2022-07-21 14:24:51
635,Coos Bay,US,43.3665,-124.2179,58.93,96,100,5.75,overcast clouds,2022-07-21 14:26:13
636,Najran,SA,17.4924,44.1277,97.45,21,71,18.43,broken clouds,2022-07-21 14:26:15
637,Hami,CN,42.8,93.45,81.12,19,0,3.8,clear sky,2022-07-21 14:26:16
638,Grafton,US,42.207,-71.6856,88.61,66,0,11.5,clear sky,2022-07-21 14:23:03
639,Chernyshevskiy,RU,63.0128,112.4714,57.99,84,100,1.77,overcast clouds,2022-07-21 14:26:16
640,Isangel,VU,-19.55,169.2667,75.2,90,11,8.63,few clouds,2022-07-21 14:26:16
641,Tazmalt,DZ,36.3868,4.3989,103.5,11,0,6.67,clear sky,2022-07-21 14:26:17
642,Bantogon,PH,6.5333,124.0333,78.98,83,100,4.81,moderate rain,2022-07-21 14:26:17
643,Rovinj,HR,45.08,13.64,93.69,44,0,5.64,clear sky,2022-07-21 14:26:18
644,Lower Hutt,NZ,-41.2167,174.9167,48.31,79,40,32.21,scattered clouds,2022-07-21 14:26:18
645,La Macarena,CO,2.1837,-73.7849,77.22,74,99,3.67,overcast clouds,2022-07-21 14:26:18
646,Sangar,RU,63.9242,127.4739,64.2,94,65,6.11,light rain,2022-07-21 14:26:19
647,Rodez,FR,44.5,2.5833,89.28,30,0,4.61,clear sky,2022-07-21 14:26:19
648,Lata,PT,40.1629,-8.3327,85.5,48,0,11.92,clear sky,2022-07-21 14:26:19
649,Andenes,NO,69.3143,16.1194,58.98,77,75,11.5,broken clouds,2022-07-21 14:26:20
650,Vestmannaeyjar,IS,63.4427,-20.2734,52.79,93,100,9.22,drizzle,2022-07-21 14:26:20
651,Strezhevoy,RU,60.7333,77.5889,59.25,88,100,5.55,light rain,2022-07-21 14:26:20
652,Kemi,FI,65.8596,24.8228,69.57,60,98,6.91,light rain,2022-07-21 14:26:21
653,Zyryanka,RU,65.75,150.85,46.2,74,5,5.59,clear sky,2022-07-21 14:26:21
654,Bulgan,MN,48.8125,103.5347,50.59,96,100,3.76,heavy intensity rain,2022-07-21 14:26:21
655,Chapais,CA,49.7834,-74.8492,71.38,88,68,12.75,broken clouds,2022-07-21 14:21:24
656,Suba,PH,10.8438,121.0102,84.56,78,91,11.43,overcast clouds,2022-07-21 14:26:22
657,Peruibe,BR,-24.32,-46.9983,73.63,67,1,3.94,clear sky,2022-07-21 14:26:22
658,Ambikapur,IN,23.1167,83.2,79.74,81,100,5.14,light rain,2022-07-21 14:26:22
659,Kirgiz-Miyaki,RU,53.6324,54.7979,71.51,62,92,4.59,overcast clouds,2022-07-21 14:26:23
660,Wilmington,US,34.2257,-77.9447,88.9,73,0,13.8,clear sky,2022-07-21 14:23:12
661,Kitimat,CA,54.0524,-128.6534,59.38,29,100,1.39,overcast clouds,2022-07-21 14:26:23
662,Riyadh,SA,24.6877,46.7219,109.54,5,61,17.65,broken clouds,2022-07-21 14:26:24
663,Kadiri,IN,14.1167,78.1667,85.57,51,100,7.65,overcast clouds,2022-07-21 14:26:24
664,Mae Ramat,TH,16.984,98.5166,81.07,100,100,0.96,overcast clouds,2022-07-21 14:26:24
665,Boddam,GB,57.4667,-1.7833,66.43,77,59,12.17,broken clouds,2022-07-21 14:26:25
666,Plouzane,FR,48.3833,-4.6167,73.45,49,20,11.5,few clouds,2022-07-21 14:26:25
667,Kalmunai,LK,7.4167,81.8167,83.25,77,21,9.1,heavy intensity rain,2022-07-21 14:26:25
668,Bagdarin,RU,54.4333,113.6,61.38,86,100,3.62,overcast clouds,2022-07-21 14:26:26
669,Roebourne,AU,-20.7833,117.1333,71.8,76,0,8.08,clear sky,2022-07-21 14:26:26
670,Tabou,CI,4.423,-7.3528,78.44,64,73,7.94,broken clouds,2022-07-21 14:26:26
671,Nam Som,TH,17.7704,102.1895,79.03,95,100,1.83,overcast clouds,2022-07-21 14:26:27
672,Odweyne,SO,9.4092,45.064,81.25,39,100,23.53,overcast clouds,2022-07-21 14:26:28
673,Markapur,IN,15.7333,79.2833,89.44,54,100,3.44,heavy intensity rain,2022-07-21 14:26:28
674,Ligayan,PH,4.6533,119.4706,84.09,73,98,8.16,overcast clouds,2022-07-21 14:26:29
675,Mutoko,ZW,-17.397,32.2268,63.68,53,92,5.46,overcast clouds,2022-07-21 14:26:29
676,Fort Saint James,CA,54.4333,-124.25,55.0,66,21,2.39,few clouds,2022-07-21 14:26:29
677,Kompaniyivka,UA,48.2511,32.208,79.47,32,71,17.69,broken clouds,2022-07-21 14:26:30
678,Hamilton,US,39.1834,-84.5333,82.78,77,0,11.5,clear sky,2022-07-21 14:26:22
679,Oxford,GB,51.7522,-1.256,75.22,60,75,5.75,broken clouds,2022-07-21 14:24:42
680,Tumarbong,PH,10.3766,119.4579,81.12,83,100,2.57,overcast clouds,2022-07-21 14:26:30
681,Batagay-Alyta,RU,67.8006,130.4114,48.29,83,98,3.6,overcast clouds,2022-07-21 14:26:31
682,Solhan,TR,38.9634,41.0293,86.95,16,0,14.63,clear sky,2022-07-21 14:26:31
683,Quang Ngai,VN,15.1167,108.8,78.73,87,54,7.72,broken clouds,2022-07-21 14:25:55
684,Sisimiut,GL,66.9395,-53.6735,49.68,92,100,8.57,light rain,2022-07-21 14:26:31
685,Samarai,PG,-10.6167,150.6667,80.22,81,1,8.52,clear sky,2022-07-21 14:26:32
686,Burnie,AU,-41.0667,145.9167,49.95,74,30,9.91,scattered clouds,2022-07-21 14:26:32
687,Santander Jimenez,MX,24.2167,-98.4667,82.42,57,2,10.47,clear sky,2022-07-21 14:26:32
688,Manchar,IN,19.0,73.9333,74.21,84,100,8.81,overcast clouds,2022-07-21 14:26:33
689,Banjar,ID,-8.19,114.9675,74.48,89,41,6.4,scattered clouds,2022-07-21 14:26:33
690,Spornoye,RU,50.8448,37.2913,63.0,79,76,13.49,light rain,2022-07-21 14:26:33
691,Tokonou,GN,9.65,-9.7833,74.84,84,100,7.49,light rain,2022-07-21 14:26:34
692,Amberley,US,39.2048,-84.428,82.09,77,0,9.22,clear sky,2022-07-21 14:26:34
693,Esperance,AU,-33.8667,121.9,53.44,76,58,20.94,broken clouds,2022-07-21 14:26:34
694,Great Bend,US,38.3645,-98.7648,84.04,48,0,10.36,clear sky,2022-07-21 14:25:26
695,Iracoubo,GF,5.4802,-53.2011,82.45,73,27,5.3,scattered clouds,2022-07-21 14:26:35
696,Danielskuil,ZA,-28.1887,23.5395,64.78,27,1,5.88,clear sky,2022-07-21 14:26:35
697,Benguela,AO,-12.5763,13.4055,71.87,74,47,8.41,scattered clouds,2022-07-21 14:26:35
698,Tura,IN,25.5198,90.2201,76.37,95,100,3.4,overcast clouds,2022-07-21 14:26:36
699,Muslyumovo,RU,55.3033,53.1947,71.24,63,98,4.68,overcast clouds,2022-07-21 14:26:36
700,Rio Negro,BR,-26.1058,-49.7975,70.61,55,0,2.84,clear sky,2022-07-21 14:26:36
701,Akyab,MM,20.15,92.9,83.48,80,100,4.09,overcast clouds,2022-07-21 14:26:37
702,De-Kastri,RU,51.4667,140.7833,57.4,97,100,5.73,overcast clouds,2022-07-21 14:26:37
703,Lahij,YE,13.1667,44.5833,91.31,41,47,10.87,scattered clouds,2022-07-21 14:26:38
